count,x1,y1,x2,y2
320,9995,-2624,12611,-1729
321,9603,-2120,11518,-1291
322,11945,-1682,11836,-1421
323,12848,-1019,10367,-1557
324,10007,-2093,9497,-2613
325,9414,-870,9554,-2617
326,9467,-2458,9783,-1777
327,11782,-1283,12378,-1521
328,11983,-1629,9604,-2460
329,9827,-2156,11284,-1500
330,13810,-847,12809,-1346
331,10187,-2299,8870,-2570
332,9453,-2553,12056,-1549
333,9695,-3110,9612,-1529
334,9420,-2643,10524,-2462
335,11709,-1772,9545,-2402
336,11105,-2776,9535,-2601
337,9605,-2048,9606,-2382
338,10021,-2372,13041,-832
339,11795,-1734,12769,-1173
340,11473,-1233,11614,-1125
341,11951,-1613,11754,-1459
342,9453,-2553,7776,-1892
343,9949,-1998,9921,-1946
344,11458,180,12025,-831
345,9213,-2677,9925,-1623
346,11898,-1585,8167,-2061
347,9611,-2283,11979,-1010
348,9011,-2578,11105,-1959
349,13125,-902,9047,-1273
350,10036,-1267,9845,-1635
351,9228,-2625,9945,-1147
352,10297,-2706,11284,-1500
353,12216,-1547,9830,-2342
354,9737,-2754,12593,-967
355,9628,-2627,9994,-2012
356,11848,-1314,11425,-1446
357,13758,-1178,9250,-2518
358,11848,-1314,13048,-58
359,10091,-798,9815,-1004
360,11838,-1498,9845,-2330
361,12249,-1623,12672,-1510
362,13366,186,13504,63
363,9421,-2324,11943,-1018
364,10693,-1938,9626,-2376
365,12447,-1547,9222,-2722
366,8472,-1858,9744,-2453
367,9781,-1430,9405,-2496
368,10355,-1667,9431,-2534
369,10183,-2102,10526,-1561
370,10894,-1210,12664,-1511
371,12485,-1256,9634,-2243
372,12609,-1367,9037,-2426
373,8577,-1789,13111,-576
374,10913,-2642,9249,-2566
375,9919,-1598,11214,-1877
376,10452,-2258,9203,-2876
377,12300,-1835,11038,-2048
378,10675,-1723,11875,-1515
379,10609,-1392,13434,-1108
380,10343,-2397,10780,-2316
381,13265,-1404,9427,-1791
382,9551,-1912,10033,-2382
383,11512,18,12264,-1639
384,9801,-1527,12784,-1739
385,12211,-1736,12007,-1388
386,9206,-2276,10592,-1721
387,12532,-1166,12225,-1540
388,11065,-850,9450,-1771
389,11622,-1532,10004,-2221
390,12286,-1402,9656,-2594
391,9872,-2389,12291,-1515
392,9319,-1326,9919,-718
393,9544,-781,11284,-1500
394,10054,-1005,12255,-1526
395,11939,-1433,12852,-1769
396,12446,-1421,11342,-1752
397,9568,-1291,12408,-1923
398,10702,-1497,13190,-543
399,11612,-1560,9354,-2527
400,8856,-2152,9873,-1853
401,11904,-1131,9451,-1568
402,11830,-1452,9393,-2395
403,12903,-1156,10204,-2697
404,9180,-1203,10367,-1557
405,10911,-1009,9885,-1692
406,9685,-1644,9829,-2476
407,9962,-1139,9321,-2783
408,12921,-1537,9313,-2320
409,8899,-2363,10784,-1736
410,11631,-1570,10761,-2280
411,9595,-2022,9551,-1912
412,9258,-2116,9631,-2533
413,13011,-1006,11644,-1160
414,10967,-1769,9491,-2304
415,13061,-784,9064,-2616
416,10258,-2443,9453,-2553
417,11596,-1100,9733,-1800
418,9417,-2301,11829,-1570
419,11349,-1730,9830,-950
420,9539,-1533,13737,465
421,11738,-1079,9797,-1210
422,9456,-1725,12843,-390
423,10893,-1881,9355,-2352
424,8400,-2238,9483,-2399
425,9252,-1901,12291,-1515
426,9683,-2230,9661,-1391
427,9426,-2454,9498,-2606
428,9639,-2415,12145,-1634
429,12745,-1573,10864,-1224
430,8717,-2040,9057,-2635
431,13109,-1521,13500,-1327
432,9707,-1208,9266,-1514
433,10996,-2033,12263,-1479
434,9843,-2477,12109,-1423
435,12109,-1423,11177,-1216
436,9555,-2542,9975,-2370
437,12672,-1482,11669,-1776
438,9155,-2526,8585,-2321
439,10945,-1824,9268,-2390
440,9530,-1830,9959,-801
